,SEASON_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ABBREVIATION,GAME_DAY,GAME_TIME
1163,22021,PHI,LAC,2022-03-26,02:30
1164,22021,NOP,SAS,2022-03-26,21:00
1165,22021,SAS,NOP,2022-03-26,21:00
1166,22021,ORL,SAC,2022-03-26,23:00
1167,22021,SAC,ORL,2022-03-26,23:00
1168,22021,TOR,IND,2022-03-26,23:30
1169,22021,IND,TOR,2022-03-26,23:30
1170,22021,CLE,CHI,2022-03-27,00:00
1171,22021,CHI,CLE,2022-03-27,00:00
1172,22021,MIA,BKN,2022-03-27,00:00
1173,22021,BKN,MIA,2022-03-27,00:00
1174,22021,MEM,MIL,2022-03-27,00:00
1175,22021,MIL,MEM,2022-03-27,00:00
1176,22021,DEN,OKC,2022-03-27,01:00
1177,22021,OKC,DEN,2022-03-27,01:00
1178,22021,POR,HOU,2022-03-27,02:00
1179,22021,HOU,POR,2022-03-27,02:00
1180,22021,DET,NYK,2022-03-27,19:30
1181,22021,NYK,DET,2022-03-27,19:30
1182,22021,BOS,MIN,2022-03-27,22:00
1183,22021,MIN,BOS,2022-03-27,22:00
1184,22021,WAS,GSW,2022-03-27,22:00
1185,22021,GSW,WAS,2022-03-27,22:00
1186,22021,PHX,PHI,2022-03-27,22:00
1187,22021,PHI,PHX,2022-03-27,22:00
1188,22021,NOP,LAL,2022-03-27,23:00
1189,22021,LAL,NOP,2022-03-27,23:00
1190,22021,BKN,CHA,2022-03-27,23:30
1191,22021,CHA,BKN,2022-03-27,23:30
1192,22021,DAL,UTA,2022-03-27,23:30
1193,22021,UTA,DAL,2022-03-27,23:30
1194,22021,CHA,DEN,2022-03-28,23:00
1195,22021,DEN,CHA,2022-03-28,23:00
1196,22021,CLE,ORL,2022-03-28,23:00
1197,22021,ORL,CLE,2022-03-28,23:00
1198,22021,IND,ATL,2022-03-28,23:00
1199,22021,ATL,IND,2022-03-28,23:00
1200,22021,MIA,SAC,2022-03-28,23:30
